id,name,department,job,profile_path
1342626,John T. Reitz,Sound,Sound Re-Recording Mixer,
1341858,Gregg Rudloff,Sound,Sound Re-Recording Mixer,
42034,Greg P. Russell,Sound,Sound Re-Recording Mixer,
1401262,Dick Hancock,Crew,Stunt Coordinator,
1386920,Andrew Cooper,Camera,Still Photographer,
1401263,Ray De La Motte,Camera,Camera Operator,
1401264,Neal Norton,Camera,Camera Operator,
1401265,Frank M. Holgate,Camera,Helicopter Camera,
1401266,Robin Buerki,Camera,Additional Camera,
165734,Joy Ellison,Crew,Dialect Coach,
1401273,Peter J. Silbermann,Crew,Unit Publicist,
4723,Brian Helgeland,Writing,Screenplay,/oJrbZ6efL7CalCeypRyusRbHzPF.jpg
4504,Roger Birnbaum,Production,Producer,
1760,Jerry Goldsmith,Sound,Original Music Composer,/e6sd10VuwFXkgRFrCTCygbhMq2q.jpg
6114,Marc S. Fischer,Production,Line Producer,
2419,Jean-Pierre Jeunet,Directing,Director,/u3QmPbF9gdTTLsAHS97ic93gg6S.jpg
2402,Claudie Ossard,Production,Producer,
5628,Angelo Badalamenti,Sound,Original Music Composer,/n5euRajRHN2xSSq4MnGMfHEHkBZ.jpg
2240,Darius Khondji,Camera,Director of Photography,
2425,Hervé Schneid,Editing,Editor,
2424,Pierre-Jacques Bénichou,Production,Casting,
13838,Jean Rabasse,Art,Set Decoration,
13839,Aline Bonetto,Art,Set Decoration,
8385,Jean Paul Gaultier,Costume & Make-Up,Costume Design,/stgc0tnXfVH5GeuvIHPkAuXktBo.jpg
770,Jerry Bruckheimer,Production,Producer,/lQu9eRzRX264j2LFQwvKC50wb9s.jpg
771,Don Simpson,Production,Producer,/vYpPZLSh4ylzgP5KsEUnjt1UDRh.jpg
5132,Bob Badami,Sound,Music Editor,
5144,Ronald Bass,Writing,Screenplay,
9775,Marietta Carter-Narcisse,Costume & Make-Up,Makeup Artist,
11695,Lucas Foster,Production,Executive Producer,
12066,Sandra Rabins,Production,Executive Producer,
20209,Donald Graham Burt,Art,Production Design,
32487,Robert L. Stevenson,Costume & Make-Up,Key Hair Stylist,
35140,Catherine Mann,Art,Set Decoration,
59710,Bobbie Read,Costume & Make-Up,Costume Design,
1338147,Bruce Di Valerio,Art,Construction Coordinator,
1342644,June Samson,Directing,Script Supervisor,
1421720,Darrell Pritchett,Crew,Special Effects Coordinator,
1530166,Kathy Nelson,Sound,Music Supervisor,
280,Terry Gilliam,Directing,Director,/cFno5isSPvfPEkSdVoEzOs0pJCh.jpg
7191,David Webb Peoples,Writing,Screenplay,/6B8mGTnE5K7JJTmYuwzWaogkRSK.jpg
281,Janet Peoples,Writing,Screenplay,
282,Charles Roven,Production,Producer,/4uJLoVstC1CBcArXFOe53N2fDr1.jpg
283,Robert Cavallo,Production,Executive Producer,
284,Gary Levinsohn,Production,Executive Producer,
285,Robert Kosberg,Production,Executive Producer,
293,Roger Pratt,Camera,Director of Photography,/5a4fQyqEo5Mqq1QROrBxTy7urv1.jpg
294,Mick Audsley,Editing,Editor,
295,Imogen Pollard,Sound,Sound Editor,
297,Jay Meagher,Sound,Sound mixer,
1020074,Paul Buckmaster,Sound,Original Music Composer,
945,Crispian Sallis,Art,Set Decoration,
7848,Jeffrey Beecroft,Art,Production Design,
8848,William Ladd Skinner,Art,Art Direction,
6347,Margery Simkin,Production,Casting,/dCyAWZGEaW1OlGgh5ALiqGfsbpb.jpg
8222,Julie Weiss,Costume & Make-Up,Costume Design,
3973,Mark Egerton,Production,Associate Producer,
286,Lloyd Phillips,Production,Co-Producer,
58237,Kelley Smith-Wait,Production,Associate Producer,
1430213,Christina Bartolucci,Costume & Make-Up,Hairstylist,
5333,Christine Beveridge,Costume & Make-Up,Hair Designer,
1446985,William A. Kohout,Costume & Make-Up,Hairstylist,
1458527,Allen Weisinger,Costume & Make-Up,Makeup Artist,
1546147,Carl Catanese,Art,Leadman,
1546148,Steven Lane Ewing,Art,Construction Coordinator,
1546149,Glen Foster,Crew,Carpenter,
12257,Tim Galvin,Art,Assistant Art Director,
1546150,Rick Gamez,Crew,Propmaker,
1546151,Wesley Goodwin,Crew,Carpenter,
1377215,Doug Harlocker,Crew,Property Master,
6878,Kevin Ishioka,Art,Assistant Art Director,
1546152,Lara Kelly,Art,Art Department Coordinator,
1546154,Mark Kendig,Crew,Carpenter,
1395158,John D. Kretschmer,Art,Leadman,
1546155,Robert LaPrell,Art,Assistant Art Director,
1383160,Lê Hoàng,Crew,Carpenter,
1546156,Ted Lubonovich II,Crew,Carpenter,
1546157,Paul Maiello,Crew,Carpenter,
1546158,Paul A. Minitello,Art,Painter,
1546159,Larry Misselhorn,Art,Greensman,
1522774,Scott T. Pina,Crew,Carpenter,
1546160,Gary Pugh,Crew,Carpenter,
88454,Wayne Smith,Art,Standby Painter,
1546161,Diane Greaves,Sound,Foley,
1544372,Peter Joly,Sound,Supervising Sound Editor,
1457285,Randy Smith,Sound,Boom Operator,
1393300,Jack Stew,Sound,Foley,
1337412,Jason Swanscott,Sound,Foley,
1413938,Ted Swanscott,Sound,Foley,
1235786,David Acord,Crew,Special Effects,
1546166,Russell Hardee,Crew,Special Effects,
1546167,James Healy,Crew,Special Effects,
1546168,Russell Hurlburt,Crew,Special Effects,
1546169,Paul Kocar,Crew,Special Effects,
1546170,Thomas Lockey,Crew,Special Effects,
1511730,Joseph P. Mercurio,Crew,Special Effects,
1546171,Shirley Montefusco,Crew,Special Effects Coordinator,
1434159,Anthony Simonaitis,Visual Effects,Special Effects Supervisor,
1546172,Beecher Tomlinson,Crew,Special Effects,
1337414,Richard Bain,Visual Effects,Digital Compositors,
1325557,Martin Body,Visual Effects,Digital Compositors,
1546173,Steve Cutmore,Visual Effects,Digital Compositors,
1546174,Doug Forrest,Visual Effects,Digital Compositors,
10721,Kent Houston,Visual Effects,Visual Effects Supervisor,
1546175,Chris Panton,Visual Effects,Digital Compositors,
1546176,Susi Roper,Visual Effects,Visual Effects Coordinator,
1074163,G.A. Aguilar,Crew,Stunts,
134877,Sandy Alexander,Crew,Stunts,
91834,Bill Anagnos,Crew,Stunts,
1407881,John Copeman,Crew,Stunts,
1546177,Paul Couch,Crew,Stunts,
155535,Douglas Crosby,Crew,Stunts,
1546178,E.J. Evans,Crew,Stunts,
999690,Terry Jackson,Crew,Stunts,
1407225,Ronald O. Jaynes,Crew,Stunts,
933507,Chuck Jeffreys,Crew,Stunts,/1bnlVHNeCtANWOLvl4r8IAspU6x.jpg
1546179,David S. Lomax,Crew,Stunts,
556798,Steve Martin,Crew,Stunts,
1546180,Elliot Santiago,Crew,Stunts,
1507943,Steve Santosusso,Crew,Stunts,
1434599,Brian Smyj,Crew,Stunts,/ujwNKhKJmYOtUhSAAEHwtzqRpRz.jpg
1546181,Rhett Bloomquist,Camera,Grip,
18095,Phillip V. Caruso,Camera,Still Photographer,
1546182,David Cecil,Lighting,Electrician,
1531991,Andrew Reed Conner,Lighting,Electrician,
1546183,Bill Fiedler,Lighting,Electrician,
1546184,Mike Finnegan,Lighting,Rigging Grip,
1546185,Vinnie Gerardo,Camera,First Assistant Camera,
1546186,Thomas Greco,Crew,Loader,
957361,Craig Haagensen,Camera,Camera Operator,/aSfgLJSIxJSYYOXQuuuJ4GD9xdf.jpg
549995,William Jones,Camera,Grip,
1463532,Ian Kelly,Crew,Video Assist Operator,
1546187,Craig Ligget,Lighting,Rigging Gaffer,
27709,Matt Miller,Lighting,Rigging Grip,/9mpHaKZiotpfEHjnLSP8qcGZFTh.jpg
1157630,Peter Norman,Camera,Camera Operator,
91115,Kyle Rudolph,Camera,Camera Operator,
1546188,Keith Salkowski,Lighting,Electrician,
1546189,Lee Shapira,Camera,Grip,
1546190,Blackford 'Boots' Shelton,Camera,First Assistant Camera,
1546191,Brian Snell,Camera,Grip,
1546192,Mikie Heilbrun,Production,Casting Associate,
1424540,Eric H. Sandberg,Costume & Make-Up,Costume Supervisor,
1324812,B.J. Rogers,Costume & Make-Up,Assistant Costume Designer,
1065081,Lucy Darwin,Crew,Post-Production Manager,
1546193,Dan Gane,Editing,First Assistant Editor,
553163,Pamela Susan Hall,Crew,Post Production Assistant,
1546194,Brian Ufberg,Editing,First Assistant Editor,
1546205,Eddie Wilder,Editing,Color Timer,
544194,Glynn Williams,Crew,Post Production Assistant,
1546213,Marilyn Bailey,Directing,Script Supervisor,
1546216,Ted Criswell,Crew,Set Medic,
1540477,Dennis Davidson,Crew,Public Relations,
1546217,Marc Diener,Crew,Legal Services,
1477266,Scott Elias,Production,Location Manager,
1546219,Carole French,Crew,Craft Service,
1546220,Reva Grantham,Crew,Craft Service,
1546221,Warren Holcomb,Crew,Legal Services,
1546232,Avi Korein,Crew,Security,
91941,Ernie Malik,Crew,Unit Publicist,
1535108,Elena Moscatt,Crew,Craft Service,
1546233,Elizabeth J. Nevin,Production,Production Coordinator,
1546234,Matilde Valera,Production,Production Accountant,
1424186,Charley Armstrong,Art,Location Scout,
1131063,Peggy Nicholson,Costume & Make-Up,Key Hair Stylist,
132566,Matt Codd,Art,Production Illustrator,
132628,Thomas Turnbull,Art,Construction Foreman,
1378753,Silvija L. Moess,Crew,Scenic Artist,
1548587,Richard Curry,Crew,Driver,
1733006,Kate Bartouldus,Art,Set Dresser,
1733007,Penny Causer,Art,Title Designer,
1733011,Trevor Collins,Editing,Negative Cutter,
1373728,Chuck Finch,Lighting,Chief Lighting Technician,
135935,Scott Maginnis,Art,Assistant Property Master,
58185,Patrick McGrath,Camera,Dolly Grip,
1733008,Melissa Stanton,Costume & Make-Up,Wardrobe Supervisor,
1733009,Jim Clubb,Crew,Animal Coordinator,
1567973,Ken Tarallo,Crew,Pyrotechnician,
1430558,Charles Miller,Production,Assistant Production Manager,
1733012,Marissa Giunta,Production,Casting Assistant,
1733013,Mike Lemon,Production,Local Casting,
1733014,Budge Tremlett,Sound,ADR Editor,
1733015,Tasha Pym,Sound,Apprentice Sound Editor,
59983,Simon Cozens,Sound,Assistant Sound Editor,
1421647,Ian Wilson,Sound,Foley Editor,
1733019,Mark Berrow,Sound,Musician,
1611487,Mike Miller,Camera,Key Grip,
1215659,Andrew Bernstein,Directing,Second Assistant Director,/ue8GczmqdbdHXsepz6ifp8zuh6B.jpg
1313,Andrew Lesnie,Camera,Director of Photography,/Atq58m4GpAKefFZxDXmzgT9t7jm.jpg
20629,George Miller,Writing,Screenplay,/4FyQESSzuu1VkPup9CmMjdnUyhv.jpg
11651,Doug Mitchell,Production,Producer,/oWMx5Mz4xjADeupXHgNBT1TZwut.jpg
58140,Bill Miller,Production,Producer,
151,Roger Deakins,Camera,Director of Photography,/osGe7eLKNIErFLn1RHJDeYTYOmb.jpg
2236,Tim Bevan,Production,Executive Producer,/f7o93O1KocuLwIrSa7KqyL1sWaT.jpg
2238,Eric Fellner,Production,Executive Producer,/DiDxNhIfVPn9bRdOumhK0LgCYT.jpg
3264,Rudd Simmons,Production,Producer,
4446,Jon Kilik,Production,Producer,
4849,Anthony J. Ciccolini III,Editing,Dialogue Editor,
10576,Tom Warren,Art,Art Direction,
5332,Renee Ehrlich Kalfus,Costume & Make-Up,Costume Design,
5669,Douglas Aibel,Production,Casting,
10365,Richard Hoover,Art,Production Design,
11625,Lisa Zeno Churgin,Editing,Editor,
13050,Tim Monich,Crew,Dialect Coach,
15308,Sharon Boyle,Crew,Thanks,
17992,Tod A. Maitland,Sound,Sound Mixer,
17994,Dan Sable,Sound,Supervising Sound Editor,
46590,Eddie Vedder,Crew,Thanks,/ifgiSAnqb0REK7lIP1k7Xfp5EJe.jpg
52991,Sam Hoffman,Directing,Assistant Director,
73772,Barry Levine,Crew,Thanks,
91069,Brick Mason,Writing,Storyboard,
548849,David Stein,Art,Assistant Art Director,
957760,Ray Hubley,Editing,Editor,
1039164,George A. Lara,Sound,Foley,
1320551,Ma Kalaadevi Ananda,Costume & Make-Up,Makeup Designer,
1393372,Chuck Stringer,Crew,Carpenter,
1393455,Eva Z. Cabrera,Directing,Script Supervisor,
1399957,Martin Bernstein,Art,Construction Coordinator,
1401997,Bill O'Leary,Lighting,Gaffer,
1412081,Michal Bigger,Costume & Make-Up,Makeup Artist,
1434615,Bradford L. Hohle,Sound,Dolby Consultant,
1464521,Richie Ford,Lighting,Rigging Gaffer,
1535440,Michael Kriston,Costume & Make-Up,Hairstylist,
1537431,Greg Addison,Lighting,Electrician,
1551815,David Campbell,Sound,Orchestrator,
1573081,Andy Harris,Camera,First Assistant Camera,
1667091,Graham Stumpf,Crew,Post Production Supervisor,
1667289,Tony Arnaud,Camera,Grip,
1771830,Robin Brown,Camera,Camera Operator,
57434,Amy Heckerling,Directing,Director,/c68tZT9Be1triBbKmSOKCS3dsBI.jpg
9341,Bill Pope,Camera,Director of Photography,
57426,Debra Chiate,Editing,Editor,
1460574,Robert Lawrence,Production,Producer,
38411,Steven J. Jordan,Art,Production Design,
25143,David Kitay,Sound,Original Music Composer,
42909,Mona May,Costume & Make-Up,Costume Design,
51557,Marcia Ross,Production,Casting,
4014,Paul W.S. Anderson,Directing,Director,/AeYYSi30WCkowdk04Awa0kr1E4S.jpg
3961,Martin Hunter,Editing,Editor,
26714,John R. Leonetti,Camera,Director of Photography,/7cKC9u81p5OL5loj2PzjepPcjFV.jpg
10809,Robert Engelman,Production,Executive Producer,
43518,Lawrence Kasanoff,Production,Producer,
5216,Gus Van Sant,Directing,Director,/2WsDgxPivXtPHtsXK5QZ8U7zYEb.jpg
7795,Buck Henry,Writing,Screenplay,/1RVDoUYK85mynMCU7mom7B1TQqC.jpg
7627,Laura Ziskin,Production,Producer,
531,Danny Elfman,Sound,Original Music Composer,/pWacZpYPos8io22nEiim7d3wp2j.jpg
6390,Curtiss Clayton,Editing,Editor,
7800,Deirdre Bowen,Production,Casting,
6628,Missy Stewart,Art,Production Design,
6392,Beatrix Aruna Pasztor,Costume & Make-Up,Costume Design,
1530,Howard Feuer,Production,Casting,
117,Howard Shore,Sound,Original Music Composer,/4HbFF5o13GkO0rHi4OVXXMb7U5L.jpg
605,Michael Kaplan,Costume & Make-Up,Costume Design,/pgME9OWsN2y3UZw1OsXbqmN2fEx.jpg
4197,Clay A. Griffith,Art,Set Decoration,
944,Arthur Max,Art,Production Design,
2122,William Hoy,Editing,Additional Editing,
6581,Richard Francis-Bruce,Editing,Editor,
4768,Lynn Harris,Production,Co-Executive Producer,
5290,Kim Coleman,Production,Casting Assistant,/7knIbMRcTNrruJ6pwNfOZ1BQBif.jpg
6955,Vincent Landay,Crew,Thanks,
7467,David Fincher,Directing,Director,/dcBHejOsKvzVZVozWJAPzYthb8X.jpg
7537,Steve Boeddeker,Crew,Sound Design Assistant,
7475,Ceán Chaffin,Crew,Thanks,
7763,Ren Klyce,Sound,Sound Designer,
11420,Gianni Nunnari,Production,Executive Producer,
11815,Dan Kolsrud,Production,Executive Producer,
10764,Arnold Kopelson,Production,Producer,
12047,Andrew Kevin Walker,Writing,Screenplay,/tPypY1vmiLEkoFuN0Q5pUU338ms.jpg
12048,Phyllis Carlyle,Production,Producer,
12050,Anne Kopelson,Production,Executive Producer,
12051,Gary Wissner,Art,Art Direction,
14046,Danny Cangemi,Visual Effects,Special Effects Supervisor,
12639,Hugo Santiago,Art,Set Designer,
12775,Joe Fineman,Production,Executive In Charge Of Post Production,
15315,Ellen Segal,Sound,Music Editor,
14660,Peter Albiez,Crew,Special Effects Coordinator,
10820,Barry Chusid,Art,Assistant Art Director,
16563,Charles A. Tamburro,Camera,Additional Photography,/h0l9hp8RWP8u8fRjN9CyC8NFN2U.jpg
27039,Aisha Coley,Production,Casting Associate,
18782,Michele Platt,Production,Associate Producer,
19747,John Nutt,Editing,Dialogue Editor,
37925,Conrad W. Hall,Camera,Camera Operator,
65753,Richard Saperstein,Production,Co-Executive Producer,
57076,Stephen Joel Brown,Production,Co-Producer,
69895,Nana Greenwald,Production,Co-Producer,
79783,Chris Gibbin,Art,Leadman,
91056,Ric Keeley,Crew,Post Production Supervisor,
91057,Ted Zachary,Production,Executive In Charge Of Production,
91133,Mark Graziano,Crew,Post Production Supervisor,
112526,Allan Wertheim,Production,Unit Production Manager,
101608,Rob Bottin,Crew,Makeup Effects,
950637,William C. Gerrity,Production,Line Producer,
957581,Patrick Dodd,Sound,Supervising Sound Editor,
957990,Monty Westmore,Costume & Make-Up,Makeup Artist,
1025337,William Davidson,Art,Construction Foreman,
1313815,Larry Velasco,Costume & Make-Up,Set Costumer,
1325234,Jean Ann Black,Costume & Make-Up,Makeup Department Head,
1325650,Elizabeth Lapp,Art,Set Designer,
1325655,Elinor Bardach,Costume & Make-Up,Costume Supervisor,
1377235,Russell McEntyre,Crew,Transportation Coordinator,
1378207,Wayne Stone,Crew,Transportation Captain,
1378229,Marvin E. Lewis,Sound,Boom Operator,
1398970,David Emmerichs,Camera,Steadicam Operator,
1399996,Robert J. Litt,Sound,Sound Re-Recording Mixer,
1399997,Elliot Tyson,Sound,Sound Re-Recording Mixer,
1400364,Lori Rowbotham,Art,Set Designer,
1401354,Wendy Cox,Production,Production Coordinator,
1404878,Becky Ochoa,Costume & Make-Up,Hair Designer,
1406124,Michael A. Chavez,Camera,Camera Operator,
1411293,Peter Sorel,Camera,Still Photographer,
1412204,Dale Myrand,Camera,Steadicam Operator,
1442535,Chuck Picerni Jr.,Crew,Stunt Coordinator,/yE5QtXUzcrnCzMRctZL8F5g842B.jpg
1458993,Michael Hancock,Costume & Make-Up,Makeup Artist,
1522742,Jennifer McNamara,Production,Casting Assistant,
1537103,Jan O'Connell,Art,Art Department Coordinator,
1542917,Yvan Lucas,Editing,Color Timer,
1544639,Angie Rubin,Sound,Music Editor,
1546115,Willie D. Burton,Sound,Production Sound Mixer,
1549263,John Lissauer,Sound,Orchestrator,
1551320,Jack Keller,Crew,Sound Recordist,
1558238,Robert S. Mendelsohn,Production,Unit Production Manager,
1558240,Paul Hargrave,Production,Location Manager,
1558241,Brad Edmiston,Camera,First Assistant Camera,
1558242,Greg Kimble,Visual Effects,Visual Effects Supervisor,
1558250,Robert C. Lusted,Editing,First Assistant Editor,
1558253,Francesca Dodd,Editing,Dialogue Editor,
1558254,Kim B. Christensen,Sound,Sound Effects Editor,
1558255,Jennifer L. Ware,Sound,Sound Effects Editor,
1558256,Rick Hart,Sound,Sound Re-Recording Mixer,
1558257,David Behle,Crew,Sound Recordist,
1558258,Bert Dovo,Sound,Orchestrator,
1558267,Sanford Panitch,Production,Co-Producer,
1588279,Larry J. Aube,Lighting,Rigging Grip,
1595467,George Alden,Crew,Driver,
1598650,Andrea Gargano,Editing,Color Timer,
6340,Susannah Grant,Writing,Screenplay,/jEvMIuUbTu9HDzNfv5P23kQixy7.jpg
15813,Alan Menken,Sound,Original Music Composer,/oB6at40BmYJxpRMIkCdk4lk5fJT.jpg
15815,H. Lee Peterson,Editing,Editor,
37078,Philip LaZebnik,Writing,Screenplay,
15774,Chris Buck,Crew,Supervising Animator,/aFzDfJIIOC0tkGgqpwsZoDHzqu0.jpg
65530,Mike Gabriel,Directing,Director,
65531,Eric Goldberg,Directing,Director,/qsyDsuuGriobSxemhn6PcPaSC5B.jpg
65532,Carl Binder,Writing,Screenplay,
65533,James Pentecost,Production,Producer,
65534,Andreas Deja,Camera,Director of Photography,/1VGoB3RPHqf0qhEHActAsWxfaiK.jpg
1113194,Dave Kupczyk,Visual Effects,Animation,
1397792,Marlon West,Visual Effects,Visual Effects,
1447301,Trevor Tamboline,Visual Effects,Animation,
1447368,Randy Sanchez,Visual Effects,Animation,
1447370,Tim Allen,Visual Effects,Animation,
1447376,Anthony DeRosa,Visual Effects,Animation Supervisor,/9nCAPM8RO3tXyHujcTbJmpgthkI.jpg
1447380,Craig R. Maras,Visual Effects,Animation,
1447483,Rick Moore,Directing,Layout,
1447547,Brendan Harris,Visual Effects,Animation Manager,
1447573,Maria Gonzalez,Visual Effects,Color Designer,
1447576,David 'Joey' Mildenberger,Visual Effects,Visual Effects,
1447587,Peter J. Deluca,Directing,Layout,
1448084,Dan Lund,Visual Effects,Animation,
1451677,John Huey,Visual Effects,Visual Effects,
1452488,Pat Sito,Visual Effects,Animation Manager,
1452489,Thomas Baker,Visual Effects,Visual Effects,
1453513,Rob Bekuhrs,Visual Effects,Visual Effects,
1455541,Larry White,Visual Effects,Animation,
1457930,James Baker,Visual Effects,Animation,
1459611,Brice Mallier,Visual Effects,Visual Effects,
9032,Bryan Singer,Directing,Director,/to8mWJabPoWkphkbYKoutCVSj06.jpg
9034,Michael McDonnell,Production,Producer,
4584,Robert Jones,Production,Executive Producer,
9036,Art Horan,Production,Executive Producer,
9037,François Duplat,Production,Executive Producer,
9038,Hans Brockmann,Production,Executive Producer,
9040,Newton Thomas Sigel,Camera,Director of Photography,/mTauZZzOY0fhpNkNjeOeDHDk8xm.jpg
9039,John Ottman,Editing,Editor,/AlYg0cVHpwlTR4wY1iIy9gAsPKx.jpg
9041,Howard Cummings,Art,Production Design,
8221,David Lazan,Art,Art Direction,
9043,Louise Mingenbach,Costume & Make-Up,Costume Design,
9044,Vicky Herman,Production,Production Supervisor,
9035,Kenneth Kokin,Production,Co-Producer,
9033,Christopher McQuarrie,Writing,Writer,/b2zCcMMd0cawVhYjmSwICu2eTRu.jpg
1017376,Chris Squires,Camera,Steadicam Operator,
1511737,Geoffrey Patterson,Sound,Sound Mixer,
1732486,Craig Woods,Sound,Boom Operator,
1568646,Robert C. Carlson,Camera,First Assistant Camera,
38579,Bruce Douglas Johnson,Camera,Additional Photography,
1357066,P. Scott Sakamoto,Camera,Steadicam Operator,
1431027,Wendy Dallas,Directing,Script Supervisor,
1341776,Tony Bonaventura,Crew,Property Master,
111893,John Coven,Writing,Storyboard,
98542,David P. Barton,Crew,Makeup Effects,
1406261,Reinhart Peschke,Lighting,Gaffer,
80298,Gary Jensen,Crew,Stunt Coordinator,
1732503,Lia Vollack,Sound,Music Editor,
1402170,Haley McLane,Directing,Script Supervisor,
1732490,Mark Meloccaro,Art,Art Department Coordinator,
1732491,Lori Eskowitz,Costume & Make-Up,Costume Supervisor,
1732492,Tara Spurlock,Costume & Make-Up,Set Costumer,
143893,Michelle Bühler,Costume & Make-Up,Makeup Department Head,
1433996,Barbara Olvera,Costume & Make-Up,Key Hair Stylist,
1732494,Chanel Salzer,Production,Location Manager,
1732495,Ashley Friedman,Production,Location Manager,
14100,Roy L. Downey,Crew,Special Effects Coordinator,
1397737,Geno Hart,Crew,Transportation Coordinator,
1552019,Joe Cosentino,Crew,Transportation Captain,
1732496,Ken Plumlee,Crew,Transportation Captain,
1552008,Joseph Aroesti,Crew,Transportation Co-Captain,
1732498,Ellen Francisco,Crew,Craft Service,
1529600,David Pollack,Crew,Unit Publicist,
1732499,Caroline Burton,Camera,Still Photographer,
1415109,John Johnson,Camera,Still Photographer,/70KInyN8BRtsDr3qgexjWnR18Ma.jpg
19156,Kathy Driscoll,Production,Casting Associate,
1527280,Lisa Miller Katz,Production,Casting Associate,
1531492,Michael Tinger,Crew,Post Production Supervisor,
1049330,Roger Fenton,Editing,Assistant Editor,
113075,Chuck Michael,Sound,Supervising Sound Editor,
1732501,David Spence,Editing,Dialogue Editor,
1550072,Sukey Fontelieu,Editing,Dialogue Editor,
1732502,Nash Michael,Sound,Sound Effects Editor,
1446545,Karen G. Wilson,Sound,Sound Effects Editor,
1406242,Richard Burton,Sound,Sound Effects Editor,
37038,Larry Groupé,Sound,Orchestrator,
1732504,Gloria Kaiser,Editing,Color Timer,
1046,Juliet Taylor,Production,Casting,
1243,Woody Allen,Writing,Screenplay,/wpcOUlaszvJoVRf1yLbDtu7u4FI.jpg
1265,Letty Aronson,Production,Co-Executive Producer,/dZPK3d3TvgLEmjHQRObNZkv7OUY.jpg
